	0	0	0
	4.0	3.0	0.0
	4.0	3.0	0.0
	4.0	3.0	0.0
	9.0	12.0	0.0
	14.0	7.0	0.0
	9.0	7.0	0.0
	10.0	6.0	0.0
	10.0	5.0	0.0
	10.0	5.0	0.0
	10.0	5.0	0.0
	10.0	5.0	0.0
	10.0	5.0	0.0
	10.0	5.0	0.0
	10.0	5.0	0.0
	10.0	5.0	0.0
	10.0	5.0	0.0
	10.0	5.0	0.0
	10.0	5.0	0.0
	10.0	5.0	0.0
	10.0	5.0	0.0
	10.0	5.0	0.0
	10.0	5.0	0.0
	10.0	5.0	0.0
	10.0	5.0	0.0
	10.0	5.0	0.0
	10.0	5.0	0.0
	10.0	5.0	0.0
	10.0	5.0	0.0
	10.0	5.0	0.0
	10.0	5.0	0.0
	10.0	5.0	0.0
	10.0	5.0	0.0
